date,pred_w_speed,pred_w_dir,pred_temp,pred_pressure,pred_humidity,ture_w_speed,target
2020-07-21 22:30:00,9.4,159.0,27.8,1009.0,67.0,5.6,8.502
2020-07-21 22:45:00,9.4,162.0,27.8,1008.0,68.0,5.4,8.884
2020-07-21 23:00:00,9.3,164.0,27.8,1008.0,68.0,5.3,8.169
2020-07-21 23:15:00,9.4,166.0,27.8,1008.0,68.0,5.1,6.96
2020-07-21 23:30:00,9.4,168.0,27.8,1008.0,69.0,5.2,7.403
2020-07-21 23:45:00,9.5,170.0,27.7,1008.0,69.0,5.4,8.304
2020-07-22 00:00:00,8.8,172.0,27.2,1008.0,72.0,5.4,8.497
2020-07-22 00:15:00,8.7,174.0,27.2,1008.0,72.0,5.7,10.151
2020-07-22 00:30:00,8.6,176.0,27.2,1008.0,72.0,6.5,14.837
2020-07-22 00:45:00,8.5,179.0,27.1,1007.0,71.0,6.6,14.605
2020-07-22 01:00:00,8.4,180.0,27.1,1007.0,71.0,6.7,16.067999999999998
2020-07-22 01:15:00,8.3,182.0,27.1,1007.0,71.0,6.5,14.503
2020-07-22 01:30:00,8.2,183.0,27.0,1007.0,72.0,6.4,14.734000000000002
2020-07-22 01:45:00,8.1,184.0,26.9,1007.0,72.0,6.4,13.332
2020-07-22 02:00:00,8.0,185.0,26.8,1007.0,73.0,6.4,15.235
2020-07-22 02:15:00,7.9,187.0,26.7,1007.0,73.0,6.3,14.009
2020-07-22 02:30:00,7.6,188.0,26.6,1007.0,74.0,6.3,14.178
2020-07-22 02:45:00,7.4,189.0,26.5,1007.0,75.0,6.3,12.729
2020-07-22 03:00:00,7.1,191.0,26.4,1007.0,76.0,6.3,13.198
2020-07-22 03:15:00,6.9,193.0,26.2,1007.0,76.0,6.0,11.34
2020-07-22 03:30:00,6.6,197.0,26.1,1007.0,77.0,6.0,11.464
2020-07-22 03:45:00,6.2,201.0,26.0,1007.0,78.0,5.7,9.893
2020-07-22 04:00:00,6.0,205.0,25.9,1007.0,79.0,5.7,9.257
2020-07-22 04:15:00,5.6,207.0,25.8,1007.0,79.0,5.2,7.36
2020-07-22 04:30:00,5.2,211.0,25.7,1007.0,79.0,5.1,6.9620000000000015
2020-07-22 04:45:00,5.0,214.0,25.6,1007.0,80.0,5.2,6.988
2020-07-22 05:00:00,4.6,219.0,25.5,1007.0,80.0,5.4,8.432
2020-07-22 05:15:00,4.3,220.0,25.5,1007.0,80.0,5.5,7.699
2020-07-22 05:30:00,3.9,220.0,25.5,1007.0,80.0,5.0,6.8370000000000015
2020-07-22 05:45:00,3.5,220.0,25.5,1007.0,80.0,4.1,3.212
2020-07-22 06:00:00,3.1,220.0,25.5,1007.0,80.0,4.1,2.889
2020-07-22 06:15:00,2.8,219.0,25.6,1007.0,80.0,4.2,2.892
2020-07-22 06:30:00,2.9,216.0,25.7,1007.0,79.0,4.1,2.948
2020-07-22 06:45:00,2.7,213.0,25.9,1008.0,78.0,4.0,2.496
2020-07-22 07:00:00,2.8,210.0,26.0,1008.0,77.0,3.9,1.918
2020-07-22 07:15:00,2.7,207.0,26.2,1008.0,75.0,3.6,1.7280000000000002
2020-07-22 07:30:00,2.7,204.0,26.4,1008.0,74.0,3.6,1.783
2020-07-22 07:45:00,2.7,202.0,26.7,1008.0,73.0,3.8,2.208
2020-07-22 08:00:00,2.8,199.0,26.9,1008.0,72.0,3.8,2.344
2020-07-22 08:15:00,2.7,195.0,27.1,1008.0,71.0,4.2,3.788
2020-07-22 08:30:00,2.6,189.0,27.3,1008.0,70.0,4.1,3.09
2020-07-22 08:45:00,2.7,182.0,27.5,1008.0,70.0,4.1,3.406
2020-07-22 09:00:00,2.7,176.0,27.7,1008.0,69.0,4.7,5.329
2020-07-22 09:15:00,2.8,172.0,27.9,1008.0,69.0,4.9,5.609
2020-07-22 09:30:00,3.1,169.0,28.0,1008.0,69.0,5.0,6.292000000000002
2020-07-22 09:45:00,3.4,165.0,28.1,1008.0,68.0,4.9,6.158
2020-07-22 10:00:00,3.7,163.0,28.2,1008.0,68.0,5.1,6.746
2020-07-22 10:15:00,3.8,160.0,28.3,1008.0,68.0,4.9,7.2120000000000015
2020-07-22 10:30:00,3.9,157.0,28.4,1008.0,67.0,4.9,7.121
2020-07-22 10:45:00,4.1,155.0,28.5,1008.0,67.0,4.9,6.672999999999999
2020-07-22 11:00:00,4.2,153.0,28.6,1008.0,66.0,5.3,7.43
2020-07-22 11:15:00,4.3,151.0,28.6,1008.0,66.0,5.2,8.058
2020-07-22 11:30:00,4.6,151.0,28.7,1008.0,65.0,5.5,8.951
2020-07-22 11:45:00,4.8,150.0,28.7,1008.0,65.0,5.5,10.625
2020-07-22 12:00:00,5.0,150.0,28.8,1008.0,64.0,6.0,11.31
2020-07-22 12:15:00,5.2,150.0,28.8,1008.0,64.0,5.9,11.117
2020-07-22 12:30:00,5.5,152.0,28.8,1008.0,64.0,5.5,9.697
2020-07-22 12:45:00,5.7,152.0,28.7,1007.0,64.0,5.2,8.673
2020-07-22 13:00:00,5.9,153.0,28.7,1007.0,64.0,4.9,6.382999999999999
2020-07-22 13:15:00,6.0,153.0,28.7,1007.0,64.0,4.7,5.3610000000000015
2020-07-22 13:30:00,6.2,153.0,28.6,1007.0,64.0,4.4,4.6789999999999985
2020-07-22 13:45:00,6.3,153.0,28.6,1006.0,64.0,4.6,4.791
2020-07-22 14:00:00,6.4,152.0,28.5,1006.0,64.0,4.6,5.023
2020-07-22 14:15:00,6.4,151.0,28.5,1006.0,64.0,5.0,5.649
2020-07-22 14:30:00,6.3,149.0,28.5,1006.0,63.0,5.3,7.17
2020-07-22 14:45:00,6.2,148.0,28.5,1006.0,62.0,5.4,7.529
2020-07-22 15:00:00,6.1,146.0,28.5,1006.0,61.0,4.7,5.995
2020-07-22 15:15:00,6.0,144.0,28.5,1006.0,59.0,4.7,5.449
2020-07-22 15:30:00,6.0,143.0,28.5,1006.0,58.0,4.5,4.88
2020-07-22 15:45:00,6.0,142.0,28.6,1006.0,56.0,4.3,3.472
2020-07-22 16:00:00,6.0,140.0,28.6,1006.0,55.0,4.7,5.526
2020-07-22 16:15:00,5.9,140.0,28.6,1006.0,54.0,4.8,5.917000000000002
2020-07-22 16:30:00,6.0,140.0,28.5,1006.0,54.0,4.9,6.2360000000000015
2020-07-22 16:45:00,6.2,140.0,28.4,1006.0,53.0,4.4,4.437
2020-07-22 17:00:00,6.3,139.0,28.3,1006.0,53.0,4.4,4.012
2020-07-22 17:15:00,6.3,139.0,28.2,1006.0,53.0,4.3,3.4160000000000004
2020-07-22 17:30:00,6.3,139.0,28.1,1006.0,53.0,3.9,3.1630000000000003
2020-07-22 17:45:00,6.2,140.0,27.9,1005.0,54.0,4.0,3.366
2020-07-22 18:00:00,6.2,140.0,27.8,1005.0,54.0,4.2,3.528
2020-07-22 18:15:00,6.2,140.0,27.6,1005.0,54.0,4.4,4.64
2020-07-22 18:30:00,6.2,140.0,27.5,1005.0,55.0,4.3,4.147
2020-07-22 18:45:00,6.4,140.0,27.3,1005.0,56.0,4.3,3.867
2020-07-22 19:00:00,6.4,140.0,27.2,1005.0,57.0,4.4,3.943
2020-07-22 19:15:00,6.5,139.0,27.0,1005.0,58.0,4.9,5.672999999999999
2020-07-22 19:30:00,6.4,138.0,26.9,1005.0,59.0,4.9,5.675
2020-07-22 19:45:00,6.5,136.0,26.7,1005.0,60.0,4.8,5.468
2020-07-22 20:00:00,6.5,135.0,26.6,1005.0,61.0,4.9,5.686
2020-07-22 20:15:00,6.5,134.0,26.5,1005.0,61.0,4.6,4.86
2020-07-22 20:30:00,6.4,132.0,26.4,1005.0,62.0,4.5,4.69
2020-07-22 20:45:00,6.3,131.0,26.3,1006.0,63.0,4.5,3.974
2020-07-22 21:00:00,6.2,129.0,26.2,1006.0,64.0,4.1,2.562
2020-07-22 21:15:00,6.1,128.0,26.1,1006.0,64.0,3.9,2.3
2020-07-22 21:30:00,5.9,126.0,26.0,1006.0,65.0,3.8,2.021
2020-07-22 21:45:00,5.9,124.0,25.9,1006.0,66.0,3.0,0.604
2020-07-22 22:00:00,5.8,122.0,25.8,1006.0,67.0,3.3,0.828
2020-07-22 22:15:00,5.7,121.0,25.7,1006.0,67.0,3.5,1.188
2020-07-22 22:30:00,5.5,118.0,25.6,1006.0,68.0,3.8,2.496
2020-07-22 22:45:00,5.2,116.0,25.5,1006.0,68.0,4.3,4.136
2020-07-22 23:00:00,5.0,113.0,25.4,1006.0,69.0,4.8,5.343
2020-07-22 23:15:00,4.9,109.0,25.2,1006.0,70.0,4.8,5.997000000000001
2020-07-22 23:30:00,4.8,106.0,25.1,1006.0,71.0,4.8,6.007999999999999
2020-07-22 23:45:00,4.6,101.0,24.9,1006.0,72.0,5.3,7.348
2020-07-23 00:00:00,5.8,74.0,24.5,1005.0,79.0,5.6,8.878
2020-07-23 00:15:00,5.9,73.0,24.4,1005.0,79.0,5.4,8.056000000000001
2020-07-23 00:30:00,5.9,71.0,24.3,1005.0,79.0,5.5,8.926
2020-07-23 00:45:00,5.9,70.0,24.2,1005.0,80.0,6.1,11.028
2020-07-23 01:00:00,5.8,68.0,24.1,1005.0,80.0,5.3,7.056
2020-07-23 01:15:00,5.9,66.0,24.1,1005.0,80.0,5.4,7.92
2020-07-23 01:30:00,5.9,65.0,24.0,1005.0,81.0,5.6,9.237
2020-07-23 01:45:00,5.9,63.0,23.9,1005.0,81.0,5.6,9.314
2020-07-23 02:00:00,5.8,61.0,23.8,1005.0,82.0,5.7,9.309
2020-07-23 02:15:00,6.0,61.0,23.7,1005.0,82.0,5.4,8.103
2020-07-23 02:30:00,6.0,62.0,23.6,1005.0,83.0,5.4,7.985
2020-07-23 02:45:00,6.0,63.0,23.5,1005.0,83.0,5.3,7.895
2020-07-23 03:00:00,6.1,65.0,23.4,1005.0,84.0,5.4,8.365
2020-07-23 03:15:00,6.0,63.0,23.3,1005.0,84.0,5.0,6.4060000000000015
2020-07-23 03:30:00,6.0,61.0,23.2,1005.0,84.0,5.5,9.167
2020-07-23 03:45:00,5.9,57.0,23.2,1005.0,85.0,5.5,8.558
2020-07-23 04:00:00,5.9,55.0,23.1,1005.0,85.0,4.9,6.3439999999999985
2020-07-23 04:15:00,5.9,53.0,23.1,1005.0,85.0,5.2,7.0939999999999985
2020-07-23 04:30:00,5.9,51.0,23.1,1005.0,85.0,5.8,10.894
2020-07-23 04:45:00,6.0,50.0,23.1,1005.0,85.0,6.0,12.362
2020-07-23 05:00:00,6.0,49.0,23.1,1005.0,85.0,6.8,17.355999999999998
2020-07-23 05:15:00,6.2,48.0,23.2,1005.0,85.0,7.0,18.945
2020-07-23 05:30:00,6.4,49.0,23.3,1005.0,84.0,7.8,25.219
2020-07-23 05:45:00,6.7,49.0,23.4,1006.0,83.0,8.6,32.452
2020-07-23 06:00:00,6.9,49.0,23.5,1006.0,82.0,8.0,25.788
2020-07-23 06:15:00,7.0,49.0,23.7,1006.0,80.0,7.1,19.993
2020-07-23 06:30:00,7.2,49.0,24.0,1006.0,78.0,6.7,17.051
2020-07-23 06:45:00,7.2,48.0,24.3,1006.0,77.0,5.9,12.453
2020-07-23 07:00:00,7.4,48.0,24.6,1006.0,75.0,5.5,8.94
2020-07-23 07:15:00,7.3,49.0,24.9,1006.0,73.0,5.3,8.106
2020-07-23 07:30:00,7.3,50.0,25.3,1006.0,71.0,5.1,7.4929999999999986
2020-07-23 07:45:00,7.2,51.0,25.6,1006.0,69.0,5.3,8.142999999999999
2020-07-23 08:00:00,7.3,52.0,26.0,1006.0,67.0,5.7,10.333
2020-07-23 08:15:00,7.2,52.0,26.4,1006.0,65.0,6.2,11.985
2020-07-23 08:30:00,7.2,53.0,26.8,1006.0,63.0,5.9,11.175999999999998
2020-07-23 08:45:00,7.2,55.0,27.1,1006.0,62.0,5.9,11.07
2020-07-23 09:00:00,7.3,56.0,27.5,1006.0,60.0,6.3,13.103
2020-07-23 09:15:00,7.4,57.0,27.9,1006.0,58.0,6.3,14.044
2020-07-23 09:30:00,7.6,59.0,28.2,1006.0,57.0,6.5,15.83
2020-07-23 09:45:00,7.7,61.0,28.6,1006.0,56.0,5.8,13.015999999999998
2020-07-23 10:00:00,8.0,63.0,28.9,1006.0,55.0,5.9,10.157
2020-07-23 10:15:00,8.0,66.0,29.1,1006.0,55.0,5.6,9.924
2020-07-23 10:30:00,7.7,71.0,29.0,1006.0,56.0,4.7,5.061
2020-07-23 10:45:00,7.6,76.0,29.0,1006.0,57.0,4.9,6.199
2020-07-23 11:00:00,7.5,82.0,28.9,1006.0,58.0,4.3,3.512
2020-07-23 11:15:00,7.3,85.0,28.9,1006.0,59.0,4.5,3.751
2020-07-23 11:30:00,7.0,86.0,29.0,1006.0,59.0,4.5,4.527
2020-07-23 11:45:00,6.8,87.0,29.1,1007.0,59.0,5.3,7.996
2020-07-23 12:00:00,6.5,89.0,29.2,1007.0,59.0,5.2,8.005
2020-07-23 12:15:00,6.2,92.0,29.3,1007.0,59.0,4.6,5.452000000000001
2020-07-23 12:30:00,5.9,98.0,29.4,1007.0,59.0,5.0,6.181
2020-07-23 12:45:00,5.7,103.0,29.5,1007.0,58.0,5.1,7.015
2020-07-23 13:00:00,5.4,110.0,29.6,1007.0,58.0,4.7,5.285
2020-07-23 13:15:00,5.3,118.0,29.6,1007.0,59.0,4.1,3.182
2020-07-23 13:30:00,5.2,125.0,29.4,1007.0,60.0,4.5,4.901
2020-07-23 13:45:00,5.3,131.0,29.3,1007.0,61.0,3.7,1.847
2020-07-23 14:00:00,5.4,138.0,29.1,1007.0,62.0,3.4,1.585
2020-07-23 14:15:00,5.3,143.0,29.0,1007.0,62.0,4.0,2.842
2020-07-23 14:30:00,4.9,147.0,28.9,1007.0,63.0,3.6,1.756
2020-07-23 14:45:00,4.6,150.0,28.8,1006.0,63.0,3.3,0.961
2020-07-23 15:00:00,4.3,155.0,28.7,1006.0,64.0,2.8,0.091
2020-07-23 15:15:00,4.0,158.0,28.6,1006.0,64.0,2.4,-0.128
2020-07-23 15:30:00,3.8,160.0,28.6,1006.0,64.0,3.5,1.061
2020-07-23 15:45:00,3.5,164.0,28.7,1006.0,63.0,3.4,1.826
2020-07-23 16:00:00,3.4,166.0,28.7,1006.0,63.0,4.2,4.174
2020-07-23 16:15:00,3.2,171.0,28.7,1006.0,63.0,5.8,11.494000000000002
2020-07-23 16:30:00,3.2,180.0,28.6,1006.0,63.0,5.6,10.236
2020-07-23 16:45:00,3.1,187.0,28.5,1006.0,64.0,4.7,6.549
2020-07-23 17:00:00,3.2,196.0,28.4,1006.0,64.0,4.8,7.134
2020-07-23 17:15:00,3.3,203.0,28.4,1006.0,64.0,4.7,6.935
2020-07-23 17:30:00,3.3,211.0,28.3,1006.0,64.0,4.9,8.235
2020-07-23 17:45:00,3.3,221.0,28.2,1006.0,65.0,4.9,7.4620000000000015
2020-07-23 18:00:00,3.5,229.0,28.1,1006.0,65.0,5.5,10.248
2020-07-23 18:15:00,3.5,233.0,27.9,1006.0,65.0,5.5,10.309
2020-07-23 18:30:00,3.3,235.0,27.8,1006.0,66.0,5.8,11.59
2020-07-23 18:45:00,3.1,239.0,27.7,1007.0,67.0,5.0,7.9060000000000015
2020-07-23 19:00:00,3.0,242.0,27.6,1007.0,68.0,4.8,7.138
2020-07-23 19:15:00,2.8,243.0,27.4,1007.0,69.0,5.0,7.907
2020-07-23 19:30:00,2.6,241.0,27.2,1007.0,70.0,5.2,8.657
2020-07-23 19:45:00,2.4,240.0,27.0,1007.0,71.0,5.1,8.457
2020-07-23 20:00:00,2.2,238.0,26.8,1007.0,72.0,4.5,5.547999999999999
2020-07-23 20:15:00,2.1,235.0,26.7,1007.0,72.0,4.5,5.526
2020-07-23 20:30:00,2.0,229.0,26.6,1007.0,73.0,4.4,5.441
2020-07-23 20:45:00,1.9,227.0,26.5,1007.0,74.0,4.6,5.752000000000002
2020-07-23 21:00:00,1.8,221.0,26.4,1007.0,75.0,4.2,4.14
2020-07-23 21:15:00,1.8,223.0,26.3,1007.0,75.0,4.4,5.088
2020-07-23 21:30:00,1.8,229.0,26.2,1007.0,76.0,4.5,5.113
2020-07-23 21:45:00,1.9,238.0,26.1,1007.0,77.0,4.6,5.801
2020-07-23 22:00:00,2.0,243.0,26.0,1007.0,78.0,4.5,5.712999999999999
2020-07-23 22:15:00,2.2,248.0,26.0,1007.0,78.0,3.8,3.3
2020-07-23 22:30:00,2.3,252.0,25.9,1007.0,78.0,4.1,3.945
2020-07-23 22:45:00,2.5,254.0,25.8,1007.0,79.0,3.6,2.338
2020-07-23 23:00:00,2.7,257.0,25.7,1007.0,79.0,3.8,2.833
2020-07-23 23:15:00,2.9,262.0,25.7,1007.0,79.0,4.0,3.868
2020-07-23 23:30:00,3.3,270.0,25.6,1007.0,79.0,4.2,4.34
2020-07-23 23:45:00,3.8,276.0,25.6,1007.0,79.0,4.1,4.132
2020-07-24 00:00:00,3.3,243.0,25.3,1007.0,79.0,4.0,3.167
2020-07-24 00:15:00,3.5,250.0,25.3,1007.0,79.0,3.8,3.08
2020-07-24 00:30:00,4.0,257.0,25.2,1007.0,79.0,4.1,3.81
2020-07-24 00:45:00,4.4,262.0,25.2,1007.0,80.0,4.0,3.3110000000000004
2020-07-24 01:00:00,5.0,267.0,25.1,1007.0,80.0,4.3,4.208
2020-07-24 01:15:00,5.3,270.0,25.1,1007.0,80.0,4.3,5.0139999999999985
2020-07-24 01:30:00,5.4,271.0,25.0,1007.0,80.0,4.5,5.488
2020-07-24 01:45:00,5.5,272.0,24.9,1007.0,79.0,4.9,6.81
2020-07-24 02:00:00,5.6,274.0,24.8,1007.0,79.0,4.4,5.104
2020-07-24 02:15:00,5.6,276.0,24.8,1007.0,79.0,4.4,5.105
2020-07-24 02:30:00,5.6,277.0,24.8,1007.0,79.0,4.6,6.007999999999999
2020-07-24 02:45:00,5.7,279.0,24.7,1007.0,78.0,5.2,8.754
2020-07-24 03:00:00,5.7,280.0,24.7,1007.0,78.0,5.3,9.777
2020-07-24 03:15:00,5.8,282.0,24.7,1007.0,78.0,5.3,9.857
2020-07-24 03:30:00,5.9,283.0,24.7,1007.0,78.0,5.0,8.405
2020-07-24 03:45:00,6.1,283.0,24.7,1007.0,77.0,4.9,7.607
2020-07-24 04:00:00,6.2,284.0,24.7,1007.0,77.0,4.6,6.872000000000001
2020-07-24 04:15:00,6.3,286.0,24.7,1007.0,77.0,4.6,6.19
2020-07-24 04:30:00,6.4,287.0,24.7,1007.0,77.0,4.5,5.636
2020-07-24 04:45:00,6.4,288.0,24.6,1007.0,76.0,4.7,6.881
2020-07-24 05:00:00,6.5,290.0,24.6,1007.0,76.0,5.7,11.667
2020-07-24 05:15:00,6.6,291.0,24.7,1007.0,76.0,6.3,15.601
2020-07-24 05:30:00,6.5,293.0,24.8,1007.0,75.0,6.5,18.353
2020-07-24 05:45:00,6.6,296.0,24.9,1007.0,74.0,6.2,18.191
2020-07-24 06:00:00,6.6,298.0,25.0,1007.0,73.0,6.3,17.017
2020-07-24 06:15:00,6.5,301.0,25.1,1007.0,72.0,6.7,20.011
2020-07-24 06:30:00,6.4,302.0,25.4,1007.0,71.0,6.1,14.949000000000002
2020-07-24 06:45:00,6.2,304.0,25.6,1007.0,69.0,5.7,13.335
2020-07-24 07:00:00,6.1,306.0,25.9,1007.0,68.0,5.5,12.23
2020-07-24 07:15:00,6.0,308.0,26.2,1007.0,66.0,5.5,11.984000000000002
2020-07-24 07:30:00,5.8,309.0,26.7,1007.0,64.0,5.6,11.753
2020-07-24 07:45:00,5.6,310.0,27.1,1007.0,62.0,5.5,11.468
2020-07-24 08:00:00,5.4,310.0,27.6,1007.0,60.0,4.9,7.812
2020-07-24 08:15:00,5.3,311.0,28.1,1007.0,58.0,4.6,6.604
2020-07-24 08:30:00,5.2,312.0,28.6,1007.0,56.0,4.6,5.629
2020-07-24 08:45:00,5.3,313.0,29.1,1007.0,55.0,4.9,7.39
2020-07-24 09:00:00,5.2,313.0,29.6,1007.0,53.0,4.6,6.102
2020-07-24 09:15:00,5.3,314.0,30.0,1007.0,51.0,4.6,5.595
2020-07-24 09:30:00,5.4,315.0,30.5,1007.0,50.0,4.3,4.796
2020-07-24 09:45:00,5.4,317.0,30.9,1006.0,49.0,4.5,5.556
2020-07-24 10:00:00,5.5,318.0,31.4,1006.0,48.0,4.5,5.82
2020-07-24 10:15:00,5.5,319.0,31.8,1006.0,46.0,4.1,3.635
2020-07-24 10:30:00,5.5,322.0,32.1,1006.0,45.0,4.4,4.666
2020-07-24 10:45:00,5.4,322.0,32.4,1006.0,44.0,4.2,4.235
2020-07-24 11:00:00,5.4,325.0,32.7,1006.0,43.0,4.0,3.619
2020-07-24 11:15:00,5.2,325.0,33.0,1006.0,42.0,3.8,3.13
2020-07-24 11:30:00,5.0,325.0,33.2,1006.0,42.0,3.7,2.86
2020-07-24 11:45:00,4.9,324.0,33.3,1006.0,41.0,3.8,2.844
2020-07-24 12:00:00,4.7,324.0,33.5,1006.0,41.0,3.8,2.841
2020-07-24 12:15:00,4.6,322.0,33.7,1006.0,41.0,4.2,3.284
2020-07-24 12:30:00,4.4,319.0,33.8,1006.0,40.0,4.5,4.825
2020-07-24 12:45:00,4.2,317.0,34.0,1005.0,40.0,4.4,4.018
2020-07-24 13:00:00,4.1,313.0,34.1,1005.0,39.0,4.5,4.084
2020-07-24 13:15:00,4.0,310.0,34.3,1005.0,39.0,5.0,6.212999999999999
2020-07-24 13:30:00,3.9,306.0,34.5,1005.0,38.0,5.1,5.938
2020-07-24 13:45:00,3.9,302.0,34.6,1004.0,37.0,4.7,4.5760000000000005
2020-07-24 14:00:00,3.8,298.0,34.8,1004.0,36.0,4.8,5.755
2020-07-24 14:15:00,3.8,295.0,34.9,1004.0,36.0,4.9,5.811
2020-07-24 14:30:00,3.6,291.0,34.8,1004.0,36.0,4.4,3.987
2020-07-24 14:45:00,3.7,287.0,34.8,1003.0,36.0,3.6,1.331
2020-07-24 15:00:00,3.6,283.0,34.7,1003.0,36.0,3.8,1.998
2020-07-24 15:15:00,3.6,278.0,34.6,1003.0,36.0,3.5,0.941
2020-07-24 15:30:00,3.8,272.0,34.5,1003.0,37.0,3.5,1.24
2020-07-24 15:45:00,4.0,269.0,34.3,1002.0,38.0,3.7,1.435
2020-07-24 16:00:00,4.2,263.0,34.2,1002.0,39.0,4.0,2.549
2020-07-24 16:15:00,4.6,260.0,34.1,1002.0,39.0,4.1,2.949
2020-07-24 16:30:00,4.9,258.0,34.0,1002.0,39.0,4.3,3.409
2020-07-24 16:45:00,5.3,256.0,34.0,1002.0,40.0,4.3,3.33
2020-07-24 17:00:00,5.6,254.0,33.9,1002.0,40.0,4.2,3.244
2020-07-24 17:15:00,5.9,254.0,33.8,1002.0,40.0,4.4,3.44
2020-07-24 17:30:00,6.3,255.0,33.7,1002.0,40.0,4.6,4.083
2020-07-24 17:45:00,6.6,255.0,33.6,1002.0,41.0,3.8,2.001
2020-07-24 18:00:00,7.0,256.0,33.5,1002.0,41.0,4.0,2.448
2020-07-24 18:15:00,7.4,260.0,33.3,1002.0,41.0,4.7,5.852
2020-07-24 18:30:00,7.8,266.0,33.2,1002.0,41.0,5.1,7.183
2020-07-24 18:45:00,8.3,270.0,33.1,1002.0,40.0,6.2,12.715
2020-07-24 19:00:00,8.8,275.0,33.0,1002.0,40.0,6.5,14.767
2020-07-24 19:15:00,9.0,278.0,32.8,1002.0,40.0,7.1,18.778
2020-07-24 19:30:00,8.9,282.0,32.6,1002.0,39.0,6.8,17.602
2020-07-24 19:45:00,8.9,284.0,32.4,1003.0,39.0,6.6,17.336
2020-07-24 20:00:00,8.8,288.0,32.2,1003.0,38.0,7.2,20.725
2020-07-24 20:15:00,8.6,290.0,32.0,1003.0,38.0,6.5,16.482
2020-07-24 20:30:00,8.3,292.0,31.7,1003.0,39.0,6.3,13.899
2020-07-24 20:45:00,8.1,293.0,31.4,1004.0,39.0,6.2,12.275
2020-07-24 21:00:00,7.7,295.0,31.1,1004.0,40.0,6.1,11.96
2020-07-24 21:15:00,7.2,298.0,30.7,1004.0,41.0,5.7,10.468
2020-07-24 21:30:00,6.7,302.0,30.3,1004.0,42.0,5.7,10.049
2020-07-24 21:45:00,6.2,306.0,30.0,1004.0,44.0,5.7,10.197
2020-07-24 22:00:00,5.7,311.0,29.6,1004.0,45.0,5.2,7.963999999999999
2020-07-24 22:15:00,5.2,315.0,29.3,1004.0,47.0,5.5,9.588
2020-07-24 22:30:00,4.8,318.0,29.1,1004.0,48.0,5.5,8.927
2020-07-24 22:45:00,4.4,322.0,29.0,1004.0,49.0,5.5,9.502
2020-07-24 23:00:00,4.0,327.0,28.8,1004.0,50.0,4.8,6.093
2020-07-24 23:15:00,3.7,329.0,28.6,1004.0,52.0,4.7,4.829
2020-07-24 23:30:00,3.6,330.0,28.5,1004.0,53.0,5.2,6.4929999999999986
2020-07-24 23:45:00,3.4,328.0,28.3,1004.0,54.0,4.3,3.312
2020-07-25 00:00:00,7.3,289.0,28.6,1004.0,52.0,3.7,1.921
2020-07-25 00:15:00,7.2,289.0,28.5,1004.0,52.0,3.2,0.448
2020-07-25 00:30:00,7.1,289.0,28.4,1004.0,53.0,2.6,-0.236
2020-07-25 00:45:00,7.1,288.0,28.3,1004.0,53.0,2.4,-0.512
2020-07-25 01:00:00,6.9,288.0,28.2,1004.0,54.0,2.6,-0.415
2020-07-25 01:15:00,6.9,288.0,28.1,1004.0,54.0,3.0,-0.366
2020-07-25 01:30:00,7.0,288.0,28.0,1004.0,54.0,2.7,-0.175
2020-07-25 01:45:00,7.1,288.0,27.9,1004.0,55.0,2.8,-0.313
2020-07-25 02:00:00,7.1,289.0,27.8,1004.0,55.0,2.9,-0.269
2020-07-25 02:15:00,7.1,290.0,27.6,1004.0,55.0,3.1,0.73
2020-07-25 02:30:00,7.1,291.0,27.5,1004.0,56.0,3.2,0.917
2020-07-25 02:45:00,7.0,292.0,27.3,1004.0,56.0,3.2,0.716
2020-07-25 03:00:00,6.9,293.0,27.2,1004.0,57.0,3.3,1.151
2020-07-25 03:15:00,6.9,293.0,27.0,1004.0,57.0,4.3,4.024
2020-07-25 03:30:00,6.7,294.0,26.9,1004.0,58.0,4.4,5.172999999999999
2020-07-25 03:45:00,6.6,294.0,26.8,1004.0,58.0,4.2,4.011
2020-07-25 04:00:00,6.4,295.0,26.7,1004.0,59.0,4.3,4.544
2020-07-25 04:15:00,6.2,295.0,26.5,1004.0,60.0,4.4,4.215
2020-07-25 04:30:00,5.9,295.0,26.3,1004.0,61.0,4.6,5.13
2020-07-25 04:45:00,5.5,296.0,26.1,1004.0,62.0,4.9,6.374
2020-07-25 05:00:00,5.2,296.0,25.9,1004.0,63.0,4.7,5.7120000000000015
2020-07-25 05:15:00,5.0,295.0,25.8,1004.0,63.0,4.3,4.228
2020-07-25 05:30:00,4.6,294.0,25.8,1004.0,63.0,4.1,3.244
2020-07-25 05:45:00,4.3,295.0,25.9,1004.0,64.0,4.1,3.409
2020-07-25 06:00:00,3.9,294.0,25.9,1004.0,64.0,4.1,3.13
2020-07-25 06:15:00,3.7,292.0,26.0,1004.0,64.0,4.9,5.183
2020-07-25 06:30:00,3.5,290.0,26.3,1004.0,63.0,4.5,5.115
2020-07-25 06:45:00,3.3,290.0,26.5,1005.0,62.0,3.8,2.673
2020-07-25 07:00:00,3.1,287.0,26.8,1005.0,61.0,3.4,1.382
2020-07-25 07:15:00,3.0,284.0,27.0,1005.0,61.0,2.8,0.17800000000000002
2020-07-25 07:30:00,2.9,282.0,27.3,1005.0,60.0,2.0,-0.317
2020-07-25 07:45:00,2.7,280.0,27.6,1005.0,59.0,2.0,-0.307
